ic calculation: SQRT
pos	Ic
24547.20	1.063e+02
24549.20	1.035e+02
24551.30	1.022e+02
24553.30	1.012e+02
24555.30	9.999e+01
24557.30	1.000e+02
24559.30	1.012e+02
24561.30	1.022e+02
24563.30	1.019e+02
24565.30	1.046e+02
24567.30	1.084e+02
24569.40	1.112e+02
24571.40	1.114e+02
24573.40	1.105e+02
24575.40	1.112e+02
24577.50	1.125e+02
24579.50	1.151e+02
24581.50	1.183e+02
24583.50	1.205e+02
24585.60	1.232e+02
24587.60	1.229e+02
24589.60	1.214e+02
24591.60	1.203e+02
24593.70	1.186e+02
24595.70	1.177e+02
24597.70	1.163e+02
24599.70	1.176e+02
24601.70	1.192e+02
24603.80	1.203e+02
24605.80	1.236e+02
24607.80	1.247e+02
24609.80	1.231e+02
24611.80	1.224e+02
24613.90	1.243e+02
24615.90	1.268e+02
24617.90	1.271e+02
24619.90	1.249e+02
24621.90	1.220e+02
24624.00	1.210e+02
24626.00	1.221e+02
24628.00	1.222e+02
24630.10	1.221e+02
24632.10	1.208e+02
24634.10	1.214e+02
24636.20	1.207e+02
24638.20	1.218e+02
24640.20	1.231e+02
24642.20	1.240e+02
24644.20	1.254e+02
24646.20	1.254e+02
24648.20	1.261e+02
24650.20	1.260e+02
24652.20	1.268e+02
24654.20	1.275e+02
24656.20	1.267e+02
24658.20	1.252e+02
24660.20	1.244e+02
24662.20	1.234e+02
24664.20	1.221e+02
24666.20	1.219e+02
24668.20	1.210e+02
24670.30	1.206e+02
24672.30	1.202e+02
24674.30	1.210e+02
24676.30	1.233e+02
24678.40	1.238e+02
24680.40	1.220e+02
24682.40	1.214e+02
24684.50	1.196e+02
24686.50	1.172e+02
24688.50	1.166e+02
24690.60	1.157e+02
24692.60	1.141e+02
24694.60	1.127e+02
24696.60	1.118e+02
24698.70	1.095e+02
24700.70	1.087e+02
24702.70	1.092e+02
24704.70	1.103e+02
24706.70	1.090e+02
24708.70	1.090e+02
24710.70	1.073e+02
24712.70	1.046e+02
24714.70	1.057e+02
24716.70	1.108e+02
24718.70	1.124e+02
24720.70	1.125e+02
24722.70	1.130e+02
24724.70	1.135e+02
24726.70	9.917e+01
24728.70	8.877e+01
24730.70	1.124e+02
24732.70	1.138e+02
24734.60	1.144e+02
24736.60	1.149e+02
24738.60	1.156e+02
24740.60	1.158e+02
24742.60	1.156e+02
24744.60	1.158e+02
24746.60	1.148e+02
24748.60	1.150e+02
24750.60	1.152e+02
24752.60	1.150e+02
24754.60	1.106e+02
24756.50	9.952e+01
24758.50	8.699e+01
24760.50	7.758e+01
24762.50	6.760e+01
24764.50	6.021e+01
24766.50	5.591e+01
24768.40	5.522e+01
24770.40	5.502e+01
24772.40	5.323e+01
24774.40	5.377e+01
24776.30	5.399e+01
24778.30	5.648e+01
24780.30	5.899e+01
24782.20	6.464e+01
24784.20	6.699e+01
24786.20	6.982e+01
24788.20	7.006e+01
24790.20	6.971e+01
24792.10	6.350e+01
24794.10	6.222e+01
24796.10	6.984e+01
24798.10	3.952e+01
24800.10	1.027e+01
24802.10	1.294e+01
24804.10	2.830e+01
24806.10	1.521e+01
24808.10	1.137e+01
24810.10	1.256e+01
24812.10	2.434e+01
24814.10	5.250e+01
24816.10	6.665e+01
24818.10	5.687e+01
24820.10	3.740e+01
24822.00	4.007e+01
24824.00	2.281e+00
24826.00	1.219e+00
24828.00	7.962e-01
24830.00	7.420e-01
24831.90	7.074e-01
24833.90	5.796e-01
24835.90	6.835e-01
24837.90	8.632e-01
24839.90	8.184e-01
24841.80	7.489e-01
24843.80	7.706e-01
24845.80	7.124e-01
24847.80	8.318e-01
24849.70	6.994e-01
24851.70	6.671e-01
24853.70	7.317e-01
24855.70	8.967e-01
24857.70	6.325e-01
24859.60	7.095e-01
24861.60	8.427e-01
24863.60	7.704e-01
24865.60	6.351e-01
24867.60	8.522e-01
24869.60	7.757e-01
24871.50	6.627e-01
24873.50	7.953e-01
24875.50	1.013e+00
24877.50	8.089e-01
24879.50	8.721e-01
24881.50	9.832e-01
24883.40	9.715e-01
24885.40	5.608e-01
24887.40	5.330e-01
24889.40	5.919e-01
24891.40	6.106e-01
24893.40	9.352e-01
24895.30	9.326e-01
24897.30	7.668e-01
24899.30	6.841e-01
24901.30	6.698e-01
24903.30	1.047e+00
24905.20	6.675e-01
24907.20	8.375e-01
24909.20	5.735e-01
24911.10	9.490e-01
24913.10	7.731e-01
24915.00	5.753e-01
24917.00	7.006e-01
24918.90	6.679e-01
24920.90	8.305e-01
24922.80	8.396e-01
24924.70	8.672e-01
24926.70	8.309e-01
24928.60	6.143e-01
24930.50	6.796e-01
24932.50	8.579e-01
24934.40	8.676e-01
24936.40	5.628e-01
24938.30	6.869e-01
24940.30	7.652e-01
24942.20	7.326e-01
24944.20	8.199e-01
24946.20	8.100e-01
24948.10	7.801e-01
24950.10	9.418e-01
24952.00	6.923e-01
24954.00	8.926e-01
24955.90	9.801e-01
24957.90	7.094e-01
24959.80	8.972e-01
24961.80	7.312e-01
24963.70	7.033e-01
24965.60	7.616e-01
24967.50	4.368e-01
24969.50	7.709e-01
24971.40	7.319e-01
24973.30	6.845e-01
24975.20	7.019e-01
24977.10	6.844e-01
24979.00	8.467e-01
24980.90	7.261e-01
24982.80	7.144e-01
24984.80	6.957e-01
24986.70	4.298e-01
24988.60	5.932e-01
24990.50	9.425e-01
24992.50	8.882e-01
24994.40	7.988e-01
24996.30	8.233e-01
24998.20	9.973e-01
25000.20	6.952e-01
25002.10	7.821e-01
25004.10	9.541e-01
25006.00	6.600e-01
25008.00	7.312e-01
25009.90	7.559e-01
25011.80	7.690e-01
25013.80	7.903e-01
25015.70	9.229e-01
25017.60	8.542e-01
25019.60	7.678e-01
25021.50	9.109e-01
25023.40	7.436e-01
25025.30	9.712e-01
25027.20	1.015e+00
25029.10	6.246e-01
25031.10	8.592e-01
25033.00	1.035e+00
25034.90	9.770e-01
25036.80	8.759e-01
25038.70	9.161e-01
25040.60	8.310e-01
25042.60	9.311e-01
25044.50	5.517e-01
25046.40	1.029e+00
25048.40	5.262e-01
25050.30	1.045e+00
25052.30	6.735e-01
25054.20	7.273e-01
25056.20	8.960e-01
25058.10	6.990e-01
25060.10	9.923e-01
25062.00	6.272e-01
25064.00	8.243e-01
25065.90	9.085e-01
25067.90	8.170e-01
25069.80	8.861e-01
25071.80	9.248e-01
25073.70	6.352e-01
25075.70	7.375e-01
25077.60	9.050e-01
25079.50	8.146e-01
25081.40	6.759e-01
25083.40	6.991e-01
25085.30	8.056e-01
25087.20	9.156e-01
25089.20	6.046e-01
25091.10	8.737e-01
25093.00	8.321e-01
25094.90	5.075e-01
25096.90	8.511e-01
25098.80	9.137e-01
25100.80	6.505e-01
25102.70	7.515e-01
25104.70	8.346e-01
25106.60	5.629e-01
25108.60	7.179e-01
25110.50	4.920e-01
25112.50	7.942e-01
25114.40	9.895e-01
25116.40	6.170e-01
25118.30	5.922e-01
25120.30	8.922e-01
25122.20	7.021e-01
25124.10	6.930e-01
25126.10	6.188e-01
25128.00	4.110e-01
25129.90	7.191e-01
25131.90	6.380e-01
25133.80	5.768e-01
25135.70	6.548e-01
25137.60	7.321e-01
25139.50	5.569e-01
25141.40	6.526e-01
25143.30	6.971e-01
25145.20	8.383e-01
25147.20	6.268e-01
25149.10	7.564e-01
25151.00	5.795e-01
25152.90	6.805e-01
25154.80	6.656e-01
25156.70	4.914e-01
25158.60	7.901e-01
25160.50	9.942e-01
25162.40	6.889e-01
25164.30	1.001e+00
25166.20	8.087e-01
25168.10	8.001e-01
25170.00	8.163e-01
25171.90	6.601e-01
25173.80	6.997e-01
25175.70	6.045e-01
25177.60	8.162e-01
25179.50	7.188e-01
25181.40	5.300e-01
25183.30	5.811e-01
25185.20	5.440e-01
25187.10	8.345e-01
25189.00	7.196e-01
25190.90	6.417e-01
25192.80	8.171e-01
25194.70	8.705e-01
25196.60	6.566e-01
25198.50	6.166e-01
25200.40	8.678e-01
25202.30	8.325e-01
25204.20	9.840e-01
25206.10	9.173e-01
25208.00	8.372e-01
25209.90	6.014e-01
25211.90	7.542e-01
25213.80	8.576e-01
25215.70	8.220e-01
25217.60	4.823e-01
25219.50	8.334e-01
25221.40	6.602e-01
25223.30	8.208e-01
25225.20	5.494e-01
25227.10	9.073e-01
25229.00	5.743e-01
25230.90	9.755e-01
25232.80	9.706e-01
25234.70	8.367e-01
25236.60	1.014e+00
25238.50	1.000e+00
25240.40	9.070e-01
25242.30	8.171e-01
25244.20	6.354e-01
25246.20	8.744e-01
25248.10	9.809e-01
25250.00	8.041e-01
25251.90	1.043e+00
25253.80	6.114e-01
25255.70	8.403e-01
25257.60	8.780e-01
25259.50	7.880e-01
25261.40	6.070e-01
25263.30	8.522e-01
25265.20	1.059e+00
25267.10	9.862e-01
25269.00	6.309e-01
25270.90	5.440e-01
25272.80	7.761e-01
25274.70	9.483e-01
25276.60	8.471e-01
25278.50	9.471e-01
25280.40	8.099e-01
25282.30	7.191e-01
25284.20	6.421e-01
25286.10	8.145e-01
25288.00	7.518e-01
25289.90	8.174e-01
25291.80	7.868e-01
25293.70	7.143e-01
25295.60	8.583e-01
25297.50	6.719e-01
25299.30	7.337e-01
25301.30	7.230e-01
25303.10	7.717e-01
25305.00	5.753e-01
25306.90	6.194e-01
25308.80	6.331e-01
25310.70	6.995e-01
25312.60	7.575e-01
25314.50	7.642e-01
25316.30	5.638e-01
25318.20	8.158e-01
25320.10	9.217e-01
25321.90	8.510e-01
25323.80	8.393e-01
25325.70	9.517e-01
25327.50	8.058e-01
25329.40	7.091e-01
25331.30	8.079e-01
25333.10	5.259e-01
25335.00	1.029e+00
25336.80	9.380e-01
25338.70	8.194e-01
25340.50	7.735e-01
25342.40	6.920e-01
25344.30	6.934e-01
25346.10	6.053e-01
25348.00	7.098e-01
25349.80	7.872e-01
25351.70	6.756e-01
25353.60	7.855e-01
25355.40	7.765e-01
25357.30	8.674e-01
25359.10	6.419e-01
25361.00	1.226e+00
25362.90	6.439e-01
25364.70	7.604e-01
25366.60	8.689e-01
25368.40	7.452e-01
25370.30	8.975e-01
25372.20	8.274e-01
25374.00	7.054e-01
25375.90	8.244e-01
25377.70	6.345e-01
25379.60	6.276e-01
25381.50	1.003e+00
25383.30	7.956e-01
25385.20	1.170e+00
25387.00	7.198e-01
25388.90	8.895e-01
25390.70	6.236e-01
25392.60	9.461e-01
25394.40	8.443e-01
25396.30	9.155e-01
25398.10	8.505e-01
25399.90	7.472e-01
25401.80	6.487e-01
25403.60	7.268e-01
25405.50	7.170e-01
25407.30	7.050e-01
25409.20	7.546e-01
25411.00	6.646e-01
25412.90	7.619e-01
25414.70	5.348e-01
25416.60	8.173e-01
25418.40	7.589e-01
25420.30	8.671e-01
25422.10	7.143e-01
25424.00	6.729e-01
25425.80	6.371e-01
25427.60	6.145e-01
25429.50	6.719e-01
25431.30	5.839e-01
25433.20	7.875e-01
25435.00	8.646e-01
25436.90	5.862e-01
25438.70	9.905e-01
25440.60	5.062e-01
25442.40	6.105e-01
25444.30	7.809e-01
25446.10	8.466e-01
25448.00	5.328e-01
25449.80	7.816e-01
25451.60	1.064e+00
25453.50	8.499e-01
25455.30	6.834e-01
25457.20	8.300e-01
25459.00	7.603e-01
25460.90	7.538e-01
25462.70	5.204e-01
25464.60	8.008e-01
25466.40	8.005e-01
25468.30	6.395e-01
25470.10	6.207e-01
25472.00	6.408e-01
25473.80	6.373e-01
25475.70	7.047e-01
25477.60	7.344e-01
25479.40	9.348e-01
25481.30	6.304e-01
25483.10	7.647e-01
25485.00	7.756e-01
25486.80	7.111e-01
25488.70	6.043e-01
25490.50	9.816e-01
25492.40	5.484e-01
25494.20	7.017e-01
25496.10	9.686e-01
25497.90	9.041e-01
25499.70	7.394e-01
25501.60	7.007e-01
25503.40	8.145e-01
25505.20	6.427e-01
25507.10	9.942e-01
25508.90	6.053e-01
25510.80	8.423e-01
25512.60	7.321e-01
25514.50	6.494e-01
25516.30	9.546e-01
25518.20	6.357e-01
25520.00	5.587e-01
25521.90	6.612e-01
25523.80	6.173e-01
25525.60	8.616e-01
25527.50	7.427e-01
25529.40	9.313e-01
25531.20	6.388e-01
25533.10	1.001e+00
25534.90	1.005e+00
25536.80	7.754e-01
25538.60	6.261e-01
25540.50	7.305e-01
25542.30	8.544e-01
25544.20	5.315e-01
25546.00	8.011e-01
25547.80	8.355e-01
25549.70	1.018e+00
25551.50	9.381e-01
25553.30	9.752e-01
25555.10	7.204e-01
25557.00	6.783e-01
25558.80	9.363e-01
25560.60	8.642e-01
25562.40	9.290e-01
25564.20	6.057e-01
25566.00	9.401e-01
25567.90	8.932e-01
25569.70	8.055e-01
25571.50	8.746e-01
25573.30	8.232e-01
25575.10	8.005e-01
25577.00	7.702e-01
25578.80	5.406e-01
25580.60	9.083e-01
25582.40	8.376e-01
25584.30	1.049e+00
25586.10	5.753e-01
25587.90	5.612e-01
25589.70	5.886e-01
25591.50	9.610e-01
25593.30	7.680e-01
25595.10	7.539e-01
25596.90	8.130e-01
25598.70	5.477e-01
25600.50	7.648e-01
25602.40	7.702e-01
25604.20	1.243e+00
25606.00	9.795e-01
25607.80	9.531e-01
25609.60	7.184e-01
25611.40	8.114e-01
25613.20	7.310e-01
25615.10	8.073e-01
25616.90	1.018e+00
25618.70	7.586e-01
25620.50	7.682e-01
25622.40	9.407e-01
25624.20	6.143e-01
25626.00	9.160e-01
25627.80	8.090e-01
25629.70	9.376e-01
25631.50	6.946e-01
25633.30	9.120e-01
25635.10	1.072e+00
25636.90	8.728e-01
25638.80	8.162e-01
25640.60	7.308e-01
25642.40	8.327e-01
25644.20	7.681e-01
25646.00	8.244e-01
25647.80	4.372e-01
25649.60	8.276e-01
25651.50	7.434e-01
25653.30	7.464e-01
25655.10	1.114e+00
25656.90	8.252e-01
25658.70	4.615e-01
25660.60	7.467e-01
25662.40	7.349e-01
25664.20	5.301e-01
25666.00	5.508e-01
25667.80	4.925e-01
25669.60	7.892e-01
25671.50	4.516e-01
25673.30	6.395e-01
25675.10	6.027e-01
25676.90	7.495e-01
25678.70	8.603e-01
25680.50	8.018e-01
25682.30	7.245e-01
25684.10	4.619e-01
25685.90	6.988e-01
25687.70	7.564e-01
25689.50	9.432e-01
25691.30	6.072e-01
25693.20	5.725e-01
25695.00	8.231e-01
25696.80	6.108e-01
25698.60	5.211e-01
25700.40	6.472e-01
25702.20	7.319e-01
25704.00	5.369e-01
25705.80	8.513e-01
25707.60	7.814e-01
25709.40	8.151e-01
25711.30	8.115e-01
25713.10	8.114e-01
25714.90	6.435e-01
25716.70	8.409e-01
25718.50	6.663e-01
25720.30	7.350e-01
25722.10	6.185e-01
25723.90	7.831e-01
25725.70	7.574e-01
25727.50	5.467e-01
25729.30	6.608e-01
25731.10	7.250e-01
25732.80	6.871e-01
25734.60	7.846e-01
25736.40	6.557e-01
25738.20	1.081e+00
25740.00	7.213e-01
25741.70	8.574e-01
25743.50	6.197e-01
25745.30	6.767e-01
25747.10	7.930e-01
25748.90	8.754e-01
25750.60	7.827e-01
25752.40	9.244e-01
25754.20	6.745e-01
25756.00	8.472e-01
25757.70	5.466e-01
25759.50	6.388e-01
25761.30	7.610e-01
25763.10	6.808e-01
25764.80	7.378e-01
25766.60	7.032e-01
25768.40	4.352e-01
25770.10	6.697e-01
25771.90	7.055e-01
25773.70	7.699e-01
25775.50	8.058e-01
25777.20	8.567e-01
25779.00	6.489e-01
25780.80	8.823e-01
25782.50	7.198e-01
25784.30	8.740e-01
25786.10	5.881e-01
25787.90	5.896e-01
25789.60	8.487e-01
25791.40	7.266e-01
25793.20	7.530e-01
25795.00	1.044e+00
25796.70	7.651e-01
25798.50	8.206e-01
25800.30	6.990e-01
25802.00	7.364e-01
25803.80	8.509e-01
25805.50	8.933e-01
25807.30	7.040e-01
25809.10	9.057e-01
25810.80	6.388e-01
25812.60	6.285e-01
25814.30	8.203e-01
25816.10	6.290e-01
25817.80	7.331e-01
25819.60	6.450e-01
25821.30	7.997e-01
25823.10	7.986e-01
25824.90	8.918e-01
25826.60	7.894e-01
25828.40	4.611e-01
25830.10	8.491e-01
25831.90	7.196e-01
25833.70	7.976e-01
25835.40	8.056e-01
25837.20	7.267e-01
25838.90	6.496e-01
25840.70	6.565e-01
25842.50	7.155e-01
25844.20	6.995e-01
25846.00	6.755e-01
25847.70	5.891e-01
25849.50	8.825e-01
25851.20	6.189e-01
25853.00	7.018e-01
25854.70	1.005e+00
25856.50	7.923e-01
25858.20	7.511e-01
25860.00	8.692e-01
25861.70	1.019e+00
25863.40	8.286e-01
25865.20	9.842e-01
25866.90	1.024e+00
25868.70	6.407e-01
25870.40	8.547e-01
25872.20	6.077e-01
25873.90	9.726e-01
25875.70	6.343e-01
25877.50	7.312e-01
25879.20	9.586e-01
25881.00	4.980e-01
25882.80	7.523e-01
25884.50	7.543e-01
25886.30	8.278e-01
25888.10	5.240e-01
25889.80	7.189e-01
25891.60	7.870e-01
25893.40	8.589e-01
25895.10	1.001e+00
25896.90	6.578e-01
25898.70	6.053e-01
25900.40	8.183e-01
25902.20	7.604e-01
25903.90	7.777e-01
25905.60	6.516e-01
25907.40	7.859e-01
25909.10	1.021e+00
25910.90	1.002e+00
25912.60	9.418e-01
25914.30	4.570e-01
25916.10	5.852e-01
25917.80	6.502e-01
25919.60	4.840e-01
25921.30	7.899e-01
25923.10	7.403e-01
25924.80	6.407e-01
25926.60	7.130e-01
25928.30	9.955e-01
25930.10	9.202e-01
25931.90	8.084e-01
25933.70	8.193e-01
25935.40	5.953e-01
25937.20	6.609e-01
25939.00	8.771e-01
25940.70	9.165e-01
25942.50	7.624e-01
25944.30	7.647e-01
25946.00	6.503e-01
25947.80	7.413e-01
25949.60	5.437e-01
25951.30	8.660e-01
25953.10	7.771e-01
25954.80	8.110e-01
25956.60	6.342e-01
25958.30	6.230e-01
25960.10	5.789e-01
25961.80	7.207e-01
25963.50	6.246e-01
25965.30	7.407e-01
25967.00	9.188e-01
25968.70	6.695e-01
25970.50	4.608e-01
25972.20	7.330e-01
25973.90	5.335e-01
25975.70	7.304e-01
25977.40	1.043e+00
25979.10	6.933e-01
25980.80	5.420e-01
25982.60	9.644e-01
25984.30	8.288e-01
25986.00	5.434e-01
25987.70	6.423e-01
25989.50	7.075e-01
25991.20	7.591e-01
25992.90	5.919e-01
25994.70	8.151e-01
25996.40	9.630e-01
25998.10	7.638e-01
25999.90	5.900e-01
26001.60	7.972e-01
26003.30	8.159e-01
26005.00	8.610e-01
26006.80	7.561e-01
26008.50	6.730e-01
26010.20	5.101e-01
26011.90	7.599e-01
26013.60	8.662e-01
26015.40	6.826e-01
26017.10	7.360e-01
26018.80	5.202e-01
26020.50	6.091e-01
26022.20	8.982e-01
26023.90	7.735e-01
26025.70	7.246e-01
26027.40	8.580e-01
26029.10	8.295e-01
26030.80	6.541e-01
26032.60	7.148e-01
26034.30	4.782e-01
26036.00	8.952e-01
26037.80	7.480e-01
26039.50	8.804e-01
26041.30	7.942e-01
26043.00	7.758e-01
26044.70	8.132e-01
26046.40	5.297e-01
26048.20	6.391e-01
26049.90	7.108e-01
26051.60	9.750e-01
26053.30	8.405e-01
26055.10	5.277e-01
26056.80	8.145e-01
26058.50	8.599e-01
26060.20	9.599e-01
26061.90	8.109e-01
26063.70	7.010e-01
26065.40	7.051e-01
26067.10	7.221e-01
26068.80	6.729e-01
26070.50	9.037e-01
26072.30	8.412e-01
26074.00	7.808e-01
26075.70	5.773e-01
26077.40	5.863e-01
26079.20	8.078e-01
26080.90	6.860e-01
26082.60	7.860e-01
26084.30	6.701e-01
26086.00	7.090e-01
26087.80	6.011e-01
26089.50	5.374e-01
26091.20	7.733e-01
26092.90	5.950e-01
26094.60	5.911e-01
26096.40	6.385e-01
26098.10	6.236e-01
26099.80	6.672e-01
26101.50	6.758e-01
26103.20	7.773e-01
26104.90	7.904e-01
26106.70	7.423e-01
26108.40	6.737e-01
26110.10	1.007e+00
26111.80	5.808e-01
26113.50	8.666e-01
26115.30	5.081e-01
26117.00	6.855e-01
26118.70	8.427e-01
26120.40	6.667e-01
26122.10	5.394e-01
26123.80	7.050e-01
26125.60	6.423e-01
26127.30	8.894e-01
26129.00	4.696e-01
26130.70	7.069e-01
26132.40	5.647e-01
26134.10	6.248e-01
26135.80	7.141e-01
26137.50	6.039e-01
26139.20	6.743e-01
26141.00	9.768e-01
26142.70	5.596e-01
26144.40	6.426e-01
26146.10	8.232e-01
26147.80	6.884e-01
26149.50	7.945e-01
26151.10	8.109e-01
26152.80	6.206e-01
26154.50	7.574e-01
26156.20	6.986e-01
26157.90	6.699e-01
26159.60	5.294e-01
26161.30	8.747e-01
26162.90	7.302e-01
26164.60	6.058e-01
26166.30	7.807e-01
26168.00	6.230e-01
26169.70	6.412e-01
26171.40	6.928e-01
26173.00	7.769e-01
26174.70	5.519e-01
26176.40	8.219e-01
26178.10	9.458e-01
26179.80	5.746e-01
26181.40	7.045e-01
26183.10	1.041e+00
26184.80	4.473e-01
26186.50	7.625e-01
26188.20	6.957e-01
26189.80	9.597e-01
26191.50	6.961e-01
26193.20	7.051e-01
26194.90	5.140e-01
26196.60	6.841e-01
26198.30	4.586e-01
26199.90	5.750e-01
26201.60	5.111e-01
26203.30	9.126e-01
26205.00	6.729e-01
26206.60	6.559e-01
26208.30	8.791e-01
26210.00	6.137e-01
26211.70	1.016e+00
26213.40	7.924e-01
26215.00	8.973e-01
26216.70	7.119e-01
26218.40	7.696e-01
26220.00	6.343e-01
26221.70	9.296e-01
26223.40	7.247e-01
26225.00	6.896e-01
26226.70	7.299e-01
26228.30	8.061e-01
26230.00	5.922e-01
26231.70	6.490e-01
26233.30	5.779e-01
26235.00	5.495e-01
26236.60	9.020e-01
26238.30	6.864e-01
26239.90	8.440e-01
26241.60	8.165e-01
26243.20	4.705e-01
26244.90	6.004e-01
26246.60	6.984e-01
26248.20	7.965e-01
26249.90	5.812e-01
26251.60	8.248e-01
26253.20	6.145e-01
26254.90	6.979e-01
26256.60	7.802e-01
26258.20	8.327e-01
26259.90	7.746e-01
26261.50	8.252e-01
26263.20	7.821e-01
26264.90	6.034e-01
26266.50	5.476e-01
26268.20	7.045e-01
26269.90	5.775e-01
26271.50	7.971e-01
26273.20	5.518e-01
26274.80	9.225e-01
26276.50	8.625e-01
26278.10	6.624e-01
26279.80	7.770e-01
26281.50	6.830e-01
26283.10	6.886e-01
26284.80	6.203e-01
26286.40	7.255e-01
26288.10	7.591e-01
26289.80	8.495e-01
26291.40	5.866e-01
26293.10	7.567e-01
26294.80	8.027e-01
26296.40	6.084e-01
26298.10	8.647e-01
26299.80	6.034e-01
26301.40	5.940e-01
26303.10	3.615e-01
26304.80	7.850e-01
26306.40	5.925e-01
26308.10	7.455e-01
26309.80	7.014e-01
26311.40	8.446e-01
26313.10	7.613e-01
26314.80	8.260e-01
26316.40	5.799e-01
26318.10	7.338e-01
26319.80	7.496e-01
26321.40	9.867e-01
26323.10	4.913e-01
26324.70	8.677e-01
26326.40	5.910e-01
26328.10	8.991e-01
26329.70	5.830e-01
26331.40	4.953e-01
26333.00	4.800e-01
26334.70	5.220e-01
26336.40	7.917e-01
26338.00	5.658e-01
26339.70	8.084e-01
26341.30	5.148e-01
26343.00	8.275e-01
26344.70	7.619e-01
26346.40	4.421e-01
26348.00	7.071e-01
26349.70	5.902e-01
26351.40	9.574e-01
26353.00	6.171e-01
26354.70	7.538e-01
26356.40	7.484e-01
26358.00	8.996e-01
26359.70	6.452e-01
26361.40	6.743e-01
26363.10	6.476e-01
26364.70	7.061e-01
26366.40	4.899e-01
26368.10	7.538e-01
26369.70	6.070e-01
26371.40	6.591e-01
26373.00	8.083e-01
26374.70	5.110e-01
26376.30	5.235e-01
26378.00	5.640e-01
26379.60	7.470e-01
26381.30	6.348e-01
26382.90	5.486e-01
26384.50	6.056e-01
26386.20	5.753e-01
26387.80	9.279e-01
26389.40	5.749e-01
26391.10	6.678e-01
26392.70	6.520e-01
26394.30	7.182e-01
26396.00	9.162e-01
26397.60	8.832e-01
26399.20	6.527e-01
26400.80	6.541e-01
26402.50	8.293e-01
26404.10	7.422e-01
26405.80	8.959e-01
26407.40	8.740e-01
26409.00	8.868e-01
26410.70	8.876e-01
26412.30	7.474e-01
26414.00	5.855e-01
26415.60	1.123e+00
26417.20	8.522e-01
26418.90	6.189e-01
26420.50	6.011e-01
26422.10	5.466e-01
26423.70	6.926e-01
26425.40	6.414e-01
26427.00	8.373e-01
26428.60	1.060e+00
26430.20	7.527e-01
26431.80	7.004e-01
26433.50	8.356e-01
26435.10	8.179e-01
26436.70	8.569e-01
26438.30	6.661e-01
26439.90	7.932e-01
26441.60	9.067e-01
26443.20	7.833e-01
26444.80	5.662e-01
26446.40	8.371e-01
26448.10	6.311e-01
26449.70	6.083e-01
26451.30	8.085e-01
26453.00	1.043e+00
26454.60	6.022e-01
26456.20	5.470e-01
26457.80	7.094e-01
26459.50	4.984e-01
26461.10	6.893e-01
26462.80	6.005e-01
26464.40	4.450e-01
26466.00	4.560e-01
26467.70	9.606e-01
26469.30	7.425e-01
26470.90	8.194e-01
26472.60	6.534e-01
26474.20	8.504e-01
26475.80	1.026e+00
26477.50	8.531e-01
26479.10	6.309e-01
26480.70	5.566e-01
26482.30	7.387e-01
26484.00	6.840e-01
26485.60	6.943e-01
26487.20	7.904e-01
26488.80	4.920e-01
26490.40	9.083e-01
26492.10	9.583e-01
26493.70	7.383e-01
26495.30	7.195e-01
26497.00	4.861e-01
26498.60	8.141e-01
26500.20	8.623e-01
26501.80	6.264e-01
26503.50	9.452e-01
26505.10	8.053e-01
26506.70	5.674e-01
26508.30	6.704e-01
26510.00	7.622e-01
26511.60	6.217e-01
26513.20	7.231e-01
26514.80	6.353e-01
26516.40	5.470e-01
26518.10	7.384e-01
26519.70	8.070e-01
26521.30	6.899e-01
26522.90	9.641e-01
26524.50	6.145e-01
26526.20	7.355e-01
26527.80	9.475e-01
26529.40	7.507e-01
26531.00	6.832e-01
26532.60	9.642e-01
26534.20	7.844e-01
26535.80	6.123e-01
26537.50	7.961e-01
26539.10	7.986e-01
26540.70	9.203e-01
26542.30	5.918e-01
26543.90	4.769e-01
26545.50	8.694e-01
26547.10	6.083e-01
26548.70	5.076e-01
26550.30	7.311e-01
26551.90	5.815e-01
26553.60	8.618e-01
26555.20	5.747e-01
26556.80	7.676e-01
26558.40	7.042e-01
26560.00	6.938e-01
26561.60	7.734e-01
26563.20	8.407e-01
26564.80	5.444e-01
26566.40	7.146e-01
26568.00	5.956e-01
26569.60	7.350e-01
26571.10	6.124e-01
26572.70	6.585e-01
26574.30	7.083e-01
26575.90	6.619e-01
26577.50	8.495e-01
26579.10	7.352e-01
26580.60	1.061e+00
26582.20	5.726e-01
26583.80	6.065e-01
26585.40	7.501e-01
26586.90	8.051e-01
26588.50	1.098e+00
26590.10	4.372e-01
26591.70	8.733e-01
26593.20	8.633e-01
26594.80	7.346e-01
26596.40	6.970e-01
26598.00	1.017e+00
26599.60	6.818e-01
26601.10	9.503e-01
26602.70	8.887e-01
26604.30	8.084e-01
26605.90	7.353e-01
26607.50	6.613e-01
26609.00	8.450e-01
26610.60	9.075e-01
26612.20	8.772e-01
26613.80	5.974e-01
26615.40	7.723e-01
26616.90	4.827e-01
26618.50	8.009e-01
26620.10	9.057e-01
26621.70	6.653e-01
26623.20	4.850e-01
26624.80	7.470e-01
26626.40	6.779e-01
26628.00	7.285e-01
26629.50	9.853e-01
26631.10	7.593e-01
26632.70	6.693e-01
26634.20	6.013e-01
26635.80	8.176e-01
26637.40	6.814e-01
26638.90	6.619e-01
26640.50	3.768e-01
26642.10	8.354e-01
26643.60	6.874e-01
26645.20	7.534e-01
26646.80	7.611e-01
26648.30	5.934e-01
